사고ID,연월,연도,월,자치구,주야,사고내용,사고유형,사고유형_대분류,사고유형_소분류,법규위반,노면상태,기상상태,도로형태,도로형태_대분류,도로형태_소분류,사망자수,중상자수,경상자수,부상신고자수,총부상자수,총사상자수,중상이상자수,PM_가해여부,PM_피해여부,PM_역할,가해운전자_차종,가해운전자_성별,가해운전자_연령대,가해운전자_상해정도,피해운전자_차종,피해운전자_성별,피해운전자_연령대,피해운전자_상해정도,원본파일
2020075675,2020-05,2020,5,서초구,주간,부상신고사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,흐림,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,부상신고,승용,여,65세 이상,기타불명,2020.xlsx
2020075237,2020-05,2020,5,성동구,야간,중상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,여,51-60세,중상,2020.xlsx
2020076470,2020-05,2020,5,성동구,야간,중상사고,차대사람 - 기타,차대사람,기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),여,41-50세,상해없음,보행자,여,61-64세,중상,2020.xlsx
2020072165,2020-05,2020,5,성북구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,이륜,남,21-30세,상해없음,개인형이동수단(PM),남,31-40세,경상,2020.xlsx
2020080699,2020-05,2020,5,성북구,야간,중상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,31-40세,중상,승용,남,31-40세,상해없음,2020.xlsx
2020071712,2020-05,2020,5,송파구,야간,중상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,31-40세,중상,2020.xlsx
2020071793,2020-05,2020,5,송파구,야간,경상사고,차대차 - 기타,차대차,기타,기타,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,21-30세,상해없음,개인형이동수단(PM),남,21-30세,경상,2020.xlsx
2020075317,2020-05,2020,5,송파구,야간,부상신고사고,차대차 - 충돌,차대차,충돌,기타,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,부상신고,승용,남,51-60세,상해없음,2020.xlsx
2020076363,2020-05,2020,5,송파구,주간,경상사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,여,31-40세,상해없음,개인형이동수단(PM),여,41-50세,경상,2020.xlsx
2020076364,2020-05,2020,5,송파구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,부상신고,승용,남,61-64세,상해없음,2020.xlsx
2020080540,2020-05,2020,5,송파구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,2,2,2,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,승용,여,21-30세,부상신고,2020.xlsx
2020065149,2020-05,2020,5,양천구,주간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,상해없음,보행자,남,65세 이상,경상,2020.xlsx
2020065469,2020-05,2020,5,영등포구,야간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,1,1,0,2,2,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,중상,승용,여,41-50세,상해없음,2020.xlsx
2020064421,2020-05,2020,5,은평구,야간,경상사고,차대차 - 기타,차대차,기타,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,남,61-64세,상해없음,개인형이동수단(PM),남,41-50세,경상,2020.xlsx
2020080104,2020-05,2020,5,은평구,야간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,승용,남,65세 이상,상해없음,개인형이동수단(PM),남,41-50세,중상,2020.xlsx
2020067518,2020-05,2020,5,종로구,야간,경상사고,차대사람 - 길가장자리구역통행중,차대사람,길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,2,0,2,2,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,보행자,여,21-30세,경상,2020.xlsx
2020067025,2020-05,2020,5,중구,주간,경상사고,차대사람 - 횡단중,차대사람,횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,1,2,2,0,Y,N,가해,개인형이동수단(PM),여,21-30세,부상신고,보행자,남,65세 이상,경상,2020.xlsx
2020068293,2020-05,2020,5,중구,야간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,기타불명,보행자,남,61-64세,경상,2020.xlsx
2020076417,2020-05,2020,5,중구,야간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,이륜,기타불명,기타불명,기타불명,개인형이동수단(PM),남,21-30세,경상,2020.xlsx
2020078321,2020-05,2020,5,중구,야간,중상사고,차대차 - 추돌,차대차,추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,승합,남,21-30세,상해없음,개인형이동수단(PM),남,31-40세,중상,2020.xlsx
2020080163,2020-05,2020,5,중랑구,야간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,41-50세,상해없음,개인형이동수단(PM),남,31-40세,경상,2020.xlsx
2020081192,2020-05,2020,5,중랑구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,경상,화물,남,51-60세,상해없음,2020.xlsx
2020087203,2020-06,2020,6,강남구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),남,31-40세,경상,2020.xlsx
2020087961,2020-06,2020,6,강남구,주간,경상사고,차대사람 - 기타,차대사람,기타,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,상해없음,보행자,남,31-40세,경상,2020.xlsx
2020088211,2020-06,2020,6,강남구,야간,부상신고사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,N,Y,피해,승용,남,21-30세,상해없음,개인형이동수단(PM),남,21-30세,부상신고,2020.xlsx
2020091491,2020-06,2020,6,강남구,야간,중상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,21-30세,중상,,,,,2020.xlsx
2020093654,2020-06,2020,6,강남구,주간,중상사고,차대차 - 기타,차대차,기타,기타,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,N,Y,피해,승용,남,41-50세,상해없음,개인형이동수단(PM),남,21-30세,중상,2020.xlsx
2020095348,2020-06,2020,6,강남구,야간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,51-60세,경상,2020.xlsx
2020096651,2020-06,2020,6,강남구,야간,중상사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,이륜,남,41-50세,상해없음,개인형이동수단(PM),남,31-40세,중상,2020.xlsx
2020096659,2020-06,2020,6,강남구,주간,경상사고,차대차 - 기타,차대차,기타,신호위반,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,N,Y,피해,화물,남,61-64세,상해없음,개인형이동수단(PM),여,21-30세,경상,2020.xlsx
2020097052,2020-06,2020,6,강남구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,부상신고,승용,남,41-50세,상해없음,2020.xlsx
2020099782,2020-06,2020,6,강남구,야간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,승용,여,31-40세,상해없음,개인형이동수단(PM),남,21-30세,중상,2020.xlsx
2020099908,2020-06,2020,6,강남구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,2,0,2,2,0,N,Y,피해,승용,남,21-30세,상해없음,개인형이동수단(PM),여,21-30세,경상,2020.xlsx
2020096971,2020-06,2020,6,강동구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,여,51-60세,상해없음,개인형이동수단(PM),남,21-30세,경상,2020.xlsx
2020095891,2020-06,2020,6,관악구,야간,경상사고,차대차 - 충돌,차대차,충돌,기타,건조,맑음,단일로 - 지하차도(도로)내,단일로,지하차도(도로)내,0,0,2,0,2,2,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,이륜,남,21-30세,경상,2020.xlsx
2020088250,2020-06,2020,6,광진구,야간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,상해없음,보행자,여,51-60세,경상,2020.xlsx
2020089663,2020-06,2020,6,광진구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,부상신고,승용,남,51-60세,상해없음,2020.xlsx
2020096544,2020-06,2020,6,광진구,야간,부상신고사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,부상신고,,,,,2020.xlsx
2020096614,2020-06,2020,6,광진구,야간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,,,,,2020.xlsx
2020100662,2020-06,2020,6,광진구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,4,0,4,4,0,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),남,21-30세,기타불명,2020.xlsx
2020097000,2020-06,2020,6,구로구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,중앙선침범,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,21-30세,경상,2020.xlsx
2020097001,2020-06,2020,6,구로구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,경상,승용,남,21-30세,상해없음,2020.xlsx
2020092173,2020-06,2020,6,금천구,야간,중상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,41-50세,중상,,,,,2020.xlsx
2020094105,2020-06,2020,6,도봉구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,승용,남,51-60세,상해없음,2020.xlsx
2020095992,2020-06,2020,6,도봉구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,여,61-64세,상해없음,개인형이동수단(PM),남,41-50세,경상,2020.xlsx
2020083090,2020-06,2020,6,동대문구,야간,부상신고사고,차대차 - 추돌,차대차,추돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,부상신고,승용,남,65세 이상,상해없음,2020.xlsx
2020090902,2020-06,2020,6,동작구,야간,경상사고,차대차 - 기타,차대차,기타,기타,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,경상,승용,여,41-50세,상해없음,2020.xlsx
2020093374,2020-06,2020,6,동작구,야간,경상사고,차대사람 - 차도통행중,차대사람,차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,21-30세,경상,2020.xlsx
2020094391,2020-06,2020,6,동작구,주간,경상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,상해없음,승용,남,61-64세,상해없음,2020.xlsx
2020097093,2020-06,2020,6,동작구,야간,부상신고사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,부상신고,이륜,남,31-40세,상해없음,2020.xlsx
2020092895,2020-06,2020,6,마포구,주간,부상신고사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,31-40세,부상신고,승용,여,31-40세,상해없음,2020.xlsx
2020098599,2020-06,2020,6,마포구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,승용,남,51-60세,상해없음,2020.xlsx
2020100333,2020-06,2020,6,마포구,야간,부상신고사고,차대차 - 충돌,차대차,충돌,중앙선침범,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,31-40세,부상신고,승용,여,21-30세,상해없음,2020.xlsx
2020095233,2020-06,2020,6,서대문구,야간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,이륜,남,21-30세,경상,2020.xlsx
2020083690,2020-06,2020,6,서초구,주간,경상사고,차대차 - 기타,차대차,기타,기타,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,41-50세,경상,승용,여,51-60세,상해없음,2020.xlsx
2020083928,2020-06,2020,6,서초구,주간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,승용,남,41-50세,상해없음,개인형이동수단(PM),여,21-30세,중상,2020.xlsx
2020087121,2020-06,2020,6,서초구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),남,21-30세,경상,2020.xlsx
2020087699,2020-06,2020,6,서초구,주간,부상신고사고,차대차 - 기타,차대차,기타,기타,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,부상신고,승용,여,51-60세,상해없음,2020.xlsx
2020090617,2020-06,2020,6,서초구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,승용,여,31-40세,상해없음,개인형이동수단(PM),남,13-20세,중상,2020.xlsx
2020091030,2020-06,2020,6,서초구,야간,중상사고,차대차 - 추돌,차대차,추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,단일로,기타,0,1,0,1,2,2,1,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),여,21-30세,중상,2020.xlsx
2020095162,2020-06,2020,6,서초구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,남,51-60세,경상,2020.xlsx
2020098889,2020-06,2020,6,서초구,주간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,41-50세,상해없음,보행자,남,51-60세,경상,2020.xlsx
